player_id,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,saves,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,was_home,opponent_team,fixture
151,8,90,4,0,0,0,1,0,20,0,43.2,5.4,2.0,5.1,0.0,0.01,0.01,1.45,44,True,15,71
151,9,90,2,0,0,0,4,0,0,0,31.6,16.1,0.0,4.8,0.0,0.03,0.03,1.29,44,False,14,88
151,10,90,7,0,0,1,0,1,36,0,38.4,11.7,17.0,6.7,0.17,0.02,0.19,0.5,44,True,11,91
151,11,90,5,0,0,1,0,0,25,0,21.4,1.6,18.0,4.1,0.06,0.02,0.08,0.74,44,False,8,104
151,12,90,2,0,0,0,1,0,11,0,17.8,2.1,6.0,2.6,0.0,0.01,0.01,1.91,44,True,5,113
151,13,90,6,0,0,1,0,0,25,0,13.4,1.1,0.0,1.5,0.0,0.01,0.01,0.71,44,False,16,127
151,14,90,12,2,0,0,4,0,23,0,79.0,1.5,63.0,14.4,1.03,0.01,1.04,2.41,44,True,2,133
151,15,90,5,0,1,0,1,0,23,0,34.6,31.3,8.0,7.4,0.07,0.17,0.24,1.14,45,True,19,143
151,16,90,1,0,0,0,2,0,4,0,16.6,8.3,0.0,2.5,0.0,0.09,0.09,1.89,45,False,12,156
151,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,True,17,163
151,18,90,3,0,0,0,2,0,12,0,46.2,1.2,0.0,4.7,0.0,0.01,0.01,3.08,46,False,1,171
151,19,90,0,0,0,0,2,0,6,0,17.6,2.6,0.0,2.0,0.0,0.02,0.02,2.06,45,False,19,190
151,20,90,6,0,0,1,0,0,32,0,29.2,1.3,21.0,5.2,0.1,0.01,0.11,0.3,45,True,3,193
151,21,90,3,0,0,0,1,0,9,0,22.8,0.0,4.0,2.7,0.01,0.0,0.01,2.55,45,False,13,208
151,22,90,6,0,1,0,1,2,21,0,39.0,33.6,12.0,8.5,0.1,0.06,0.16,1.33,45,True,4,212
151,23,90,1,0,0,0,2,0,7,0,19.6,5.8,9.0,3.4,0.05,0.02,0.07,1.05,45,False,10,227
151,24,90,2,0,0,0,1,0,9,0,17.4,2.6,2.0,2.2,0.0,0.2,0.2,1.2,45,True,9,232
151,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,8,243
151,26,60,5,0,0,1,0,0,21,0,7.4,0.4,0.0,0.8,0.0,0.01,0.01,0.47,45,False,2,251
152,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,10,3
152,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,9,16
152,3,90,1,0,0,0,1,0,5,0,8.2,3.3,2.0,1.4,0.0,0.0,0.0,1.82,44,True,13,22
152,4,90,3,0,0,0,2,0,13,0,22.4,11.3,4.0,3.8,0.0,0.01,0.01,1.45,44,False,4,32
152,5,90,3,0,0,0,2,0,11,0,27.0,5.2,0.0,3.2,0.0,0.0,0.0,1.22,44,True,18,43
152,6,54,0,0,0,0,1,0,-1,0,10.6,0.1,0.0,1.1,0.0,0.0,0.0,1.33,44,False,7,53
152,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,20,70
152,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,15,71
152,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,14,88
152,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,11,91
152,11,15,0,0,0,0,0,0,0,0,1.0,0.6,0.0,0.2,0.0,0.0,0.0,0.28,43,False,8,104
152,12,1,1,0,0,0,0,0,5,0,3.0,0.0,0.0,0.3,0.0,0.0,0.0,0.83,43,True,5,113
152,13,6,1,0,0,0,0,0,4,0,6.0,0.0,0.0,0.6,0.0,0.0,0.0,0.01,43,False,16,127
152,14,12,1,0,0,0,1,0,-1,0,1.4,0.6,0.0,0.2,0.0,0.0,0.0,0.58,43,True,2,133
152,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,True,19,143
152,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,False,12,156
152,17,45,1,0,0,0,0,0,13,0,21.0,26.4,4.0,5.1,0.0,0.05,0.05,0.59,43,True,17,163
152,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,False,1,171
152,19,90,10,1,0,0,2,1,22,0,50.8,3.3,35.0,8.9,0.63,0.01,0.64,2.06,43,False,19,190
152,20,90,6,0,0,1,0,0,30,0,17.6,14.0,7.0,3.9,0.25,0.01,0.26,0.3,43,True,3,193
152,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,False,13,208
152,22,90,2,0,0,0,1,0,12,0,20.0,3.4,7.0,3.0,0.11,0.02,0.13,1.33,43,True,4,212
152,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,False,10,227
152,24,20,1,0,0,0,1,0,0,0,6.8,0.5,0.0,0.7,0.0,0.0,0.0,0.78,43,True,9,232
152,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,True,8,243
152,26,90,1,0,0,0,1,0,4,0,12.8,1.8,4.0,1.9,0.0,0.01,0.01,0.72,43,False,2,251
153,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,10,3
153,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,9,16
153,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,13,22
153,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,4,32
153,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,18,43
153,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,7,53
153,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,20,70
153,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,15,71
153,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,14,88
153,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,11,91
153,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,8,104
153,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,5,113
153,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,16,127
153,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,2,133
153,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,19,143
153,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,12,156
153,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,17,163
153,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,1,171
153,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,19,190
153,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,3,193
153,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,13,208
153,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,4,212
153,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,10,227
153,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,9,232
153,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,8,243
153,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,2,251
154,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,10,3
154,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,9,16
154,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,13,22
154,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,4,32
154,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,18,43
154,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,7,53
154,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,20,70
154,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,15,71
154,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,14,88
154,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,11,91
154,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,8,104
154,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,5,113
154,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,16,127
154,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,2,133
154,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,19,143
154,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,12,156
154,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,17,163
154,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,1,171
154,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,19,190
154,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,3,193
154,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,13,208
154,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,4,212
154,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,10,227
154,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,9,232
154,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,8,243
154,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,2,251
155,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,10,3
155,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,9,16
155,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,13,22
155,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,4,32
155,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,18,43
155,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,7,53
155,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,20,70
155,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,15,71
155,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,14,88
155,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,11,91
155,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,8,104
155,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,5,113
155,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,16,127
155,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,2,133
155,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,19,143
155,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,12,156
155,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,17,163
155,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,1,171
155,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,19,190
155,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,3,193
155,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,13,208
155,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,4,212
155,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,10,227
155,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,9,232
155,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,8,243
155,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,2,251
156,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,10,3
156,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,9,16
156,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,13,22
156,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,4,32
156,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,True,18,43
156,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,False,7,53
156,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,False,20,70
156,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,True,15,71
156,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,False,14,88
156,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,True,11,91
156,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,False,8,104
156,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,True,5,113
156,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,False,16,127
156,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,True,2,133
156,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,True,19,143
156,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,False,12,156
156,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,True,17,163
156,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,False,1,171
156,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,False,19,190
156,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,True,3,193
156,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,False,13,208
156,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,True,4,212
156,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,False,10,227
156,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,True,9,232
156,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,True,8,243
156,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,False,2,251
157,1,82,2,0,0,1,0,0,-2,0,0.0,2.4,8.0,0.6,0.07,0.04,0.11,0.52,65,True,10,3
157,2,90,2,0,0,0,2,0,8,0,12.0,42.8,10.0,6.5,0.15,0.09,0.24,1.6,65,False,9,16
157,3,90,5,0,1,0,1,0,21,0,27.4,33.3,12.0,7.3,0.08,0.04,0.12,1.82,64,True,13,22
157,4,90,7,1,0,0,2,0,24,0,35.6,3.0,35.0,7.4,0.37,0.03,0.4,1.45,64,False,4,32
157,5,90,2,0,0,0,2,0,9,0,11.2,12.8,19.0,4.3,0.09,0.07,0.16,1.22,64,True,18,43
157,6,66,2,0,0,0,1,0,4,0,2.2,1.5,4.0,0.8,0.0,0.02,0.02,1.38,64,False,7,53
157,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,False,20,70
157,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,True,15,71
157,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,False,14,88
157,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,True,11,91
157,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,False,8,104
157,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,True,5,113
157,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,False,16,127
157,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,True,2,133
157,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,True,19,143
157,16,26,1,0,0,0,0,0,0,0,2.0,14.8,10.0,2.7,0.19,0.04,0.23,0.49,61,False,12,156
157,17,26,1,0,0,0,0,0,3,0,8.0,29.4,8.0,4.5,0.0,0.14,0.14,0.24,61,True,17,163
157,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,False,1,171
157,19,32,1,0,0,0,0,0,11,0,13.0,34.4,29.0,7.6,0.08,0.04,0.12,0.4,61,False,19,190
157,20,69,3,0,0,1,0,0,11,0,5.6,15.8,6.0,2.7,0.0,0.01,0.01,0.26,61,True,3,193
157,21,82,8,1,0,0,1,2,22,0,37.8,12.0,18.0,6.8,0.27,0.59,0.86,1.91,61,False,13,208
157,22,90,2,0,0,0,1,0,12,0,7.6,26.1,5.0,3.9,0.08,0.04,0.12,1.33,61,True,4,212
157,23,90,2,0,0,0,2,0,13,0,9.6,15.5,31.0,5.6,0.26,0.35,0.61,1.05,61,False,10,227
157,24,90,2,0,0,0,1,0,8,0,9.0,28.8,17.0,5.5,0.49,0.21,0.7,1.2,61,True,9,232
157,25,90,2,0,0,0,1,0,4,0,7.6,17.5,4.0,2.9,0.0,0.14,0.14,1.16,61,True,8,243
157,26,80,3,0,0,1,0,0,10,0,7.8,18.3,8.0,3.4,0.07,0.1,0.17,0.51,61,False,2,251
158,1,68,6,0,1,1,0,0,15,0,2.2,1.2,15.0,1.8,0.07,0.0,0.07,0.52,60,True,10,3
158,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,False,9,16
158,3,29,1,0,0,0,0,0,5,0,5.2,12.1,19.0,3.6,0.07,0.06,0.13,0.17,59,True,13,22
158,4,66,1,0,0,0,2,0,10,0,6.8,12.2,6.0,2.5,0.0,0.01,0.01,1.2,59,False,4,32
158,5,74,5,0,1,0,1,0,16,0,31.8,21.8,6.0,6.0,0.0,0.02,0.02,1.16,58,True,18,43
158,6,84,2,0,0,0,1,0,5,0,10.4,15.3,2.0,2.8,0.0,0.35,0.35,1.4,58,False,7,53
158,7,45,1,0,0,0,0,0,1,0,2.0,0.8,26.0,2.9,0.2,0.01,0.21,0.35,58,False,20,70
158,8,70,7,0,1,1,0,1,25,0,32.4,25.3,14.0,7.2,0.05,0.28,0.33,0.7,57,True,15,71
158,9,78,2,0,0,0,3,0,8,0,4.6,13.7,4.0,2.2,0.0,0.07,0.07,0.86,57,False,14,88
158,10,90,3,0,0,1,0,0,2,0,0.6,5.3,7.0,1.3,0.03,0.47,0.5,0.5,57,True,11,91
158,11,74,2,0,0,1,0,0,1,0,1.6,4.7,2.0,0.8,0.0,0.04,0.04,0.46,57,False,8,104
158,12,88,2,0,0,0,1,0,13,0,10.6,12.6,28.0,5.1,0.06,0.02,0.08,1.08,57,True,5,113
158,13,55,4,0,1,0,0,0,13,0,4.6,4.1,20.0,2.9,0.41,0.07,0.48,0.45,57,False,16,127
158,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,True,2,133
158,15,90,8,1,0,0,1,1,33,0,48.2,21.5,82.0,15.2,0.48,0.18,0.66,1.14,57,True,19,143
158,16,81,2,0,0,0,2,0,10,0,9.0,56.7,5.0,7.1,0.03,0.18,0.21,1.55,56,False,12,156
158,17,90,3,0,0,1,0,0,6,0,8.0,1.4,32.0,4.1,0.26,0.04,0.3,1.38,56,True,17,163
158,18,90,0,0,0,0,2,0,0,0,6.2,21.9,10.0,3.8,0.0,0.1,0.1,3.08,56,False,1,171
158,19,18,1,0,0,0,0,0,9,0,6.6,0.7,21.0,2.8,0.15,0.01,0.16,0.27,56,False,19,190
158,20,70,8,1,0,1,0,0,28,0,38.6,4.6,21.0,6.4,0.07,0.02,0.09,0.26,56,True,3,193
158,21,76,2,0,0,0,1,0,7,0,9.0,15.1,6.0,3.0,0.0,0.1,0.1,1.58,56,False,13,208
158,22,24,1,0,0,0,0,0,3,0,0.6,0.3,8.0,0.9,0.03,0.0,0.03,0.02,56,True,4,212
158,23,2,1,0,0,0,1,0,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,56,False,10,227
158,24,59,1,0,0,0,0,0,2,0,4.0,14.1,8.0,2.6,0.11,0.03,0.14,0.08,56,True,9,232
158,25,81,2,0,0,0,1,0,0,0,0.0,2.3,8.0,1.0,0.03,0.0,0.03,0.95,56,True,8,243
158,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,False,2,251
159,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,True,10,3
159,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,False,9,16
159,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,True,13,22
159,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,4,32
159,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,18,43
159,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,7,53
159,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,20,70
159,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,15,71
159,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,14,88
159,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,11,91
159,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,8,104
159,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,5,113
159,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,16,127
159,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,2,133
159,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,19,143
159,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,12,156
159,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,17,163
159,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,1,171
159,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,19,190
159,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,3,193
159,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,False,13,208
159,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,True,4,212
